snapshot_id,game_id,retrieved_at,provider_updated_at,book,spread_home,spread_home_price,spread_away_price,ml_home,ml_away,total,over_price,under_price,spread_ticket_pct_home,spread_money_pct_home,ml_ticket_pct_home,ml_money_pct_home,total_ticket_pct_over,total_money_pct_over,is_first_snapshot,provider_open_spread_home,provider_open_total,source,plan
2026_NFL_W16_SF_KC_draftkings_20260907T191255Z,2026_NFL_W16_SF_KC,2026-09-07T19:12:55.328519+00:00,2026-09-07T19:12:44Z,draftkings,-3.0,-102,-118,-162.0,136.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_SF_KC_betus_20260907T191255Z,2026_NFL_W16_SF_KC,2026-09-07T19:12:55.328519+00:00,2026-09-07T19:12:45Z,betus,-2.5,-120,100,,,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_JAX_DAL_draftkings_20260907T191255Z,2026_NFL_W16_JAX_DAL,2026-09-07T19:12:55.328519+00:00,2026-09-07T19:12:44Z,draftkings,-3.0,-102,-118,-162.0,136.0,51.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_NYG_DET_draftkings_20260907T191255Z,2026_NFL_W16_NYG_DET,2026-09-07T19:12:55.328519+00:00,2026-09-07T19:12:44Z,draftkings,-4.5,-110,-110,-205.0,170.0,49.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_HOU_PHI_draftkings_20260907T201252Z,2026_NFL_W16_HOU_PHI,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:33Z,draftkings,-2.5,-108,-112,-135.0,114.0,37.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_HOU_PHI_fanduel_20260907T201252Z,2026_NFL_W16_HOU_PHI,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:30Z,fanduel,-2.5,-105,-115,-132.0,112.0,38.5,-104,-118,,,,,,,True,,,odds_api,free
2026_NFL_W16_GB_CHI_draftkings_20260907T201252Z,2026_NFL_W16_GB_CHI,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:33Z,draftkings,-1.5,-105,-115,-118.0,-102.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_GB_CHI_fanduel_20260907T201252Z,2026_NFL_W16_GB_CHI,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:30Z,fanduel,-1.5,-105,-115,-118.0,100.0,47.5,-115,-105,,,,,,,True,,,odds_api,free
2026_NFL_W16_BUF_DEN_draftkings_20260907T201252Z,2026_NFL_W16_BUF_DEN,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:33Z,draftkings,1.5,-105,-115,110.0,-130.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_BUF_DEN_fanduel_20260907T201252Z,2026_NFL_W16_BUF_DEN,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:30Z,fanduel,1.5,-105,-115,112.0,-132.0,46.5,-115,-105,,,,,,,True,,,odds_api,free
2026_NFL_W16_LAR_SEA_draftkings_20260907T201252Z,2026_NFL_W16_LAR_SEA,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:33Z,draftkings,-1.5,-115,-105,-130.0,110.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_LAR_SEA_fanduel_20260907T201252Z,2026_NFL_W16_LAR_SEA,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:30Z,fanduel,1.5,-115,-105,100.0,-118.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_ARI_NO_draftkings_20260907T201252Z,2026_NFL_W16_ARI_NO,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:33Z,draftkings,-5.5,-110,-110,-250.0,205.0,44.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_ARI_NO_betus_20260907T201252Z,2026_NFL_W16_ARI_NO,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:35Z,betus,-5.5,-110,-110,,,44.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_TB_ATL_draftkings_20260907T201252Z,2026_NFL_W16_TB_ATL,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:33Z,draftkings,1.5,-110,-110,105.0,-125.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CLE_BAL_draftkings_20260907T201252Z,2026_NFL_W16_CLE_BAL,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:33Z,draftkings,-10.0,-110,-110,-425.0,330.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CLE_BAL_betus_20260907T201252Z,2026_NFL_W16_CLE_BAL,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:35Z,betus,-9.5,-110,-110,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CAR_PIT_draftkings_20260907T201252Z,2026_NFL_W16_CAR_PIT,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:33Z,draftkings,-3.5,-110,-110,-192.0,160.0,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CAR_PIT_betus_20260907T201252Z,2026_NFL_W16_CAR_PIT,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:35Z,betus,-3.5,-110,-110,,,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CIN_IND_draftkings_20260907T201252Z,2026_NFL_W16_CIN_IND,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:33Z,draftkings,1.5,-110,-110,105.0,-125.0,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CIN_IND_betus_20260907T201252Z,2026_NFL_W16_CIN_IND,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:35Z,betus,1.5,-110,-110,,,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_TEN_LV_draftkings_20260907T201252Z,2026_NFL_W16_TEN_LV,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:33Z,draftkings,-1.5,-110,-110,-125.0,105.0,42.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_LAC_MIA_draftkings_20260907T201252Z,2026_NFL_W16_LAC_MIA,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:33Z,draftkings,7.0,-108,-112,285.0,-360.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_WAS_MIN_draftkings_20260907T201252Z,2026_NFL_W16_WAS_MIN,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:33Z,draftkings,-2.5,-110,-110,-135.0,114.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_WAS_MIN_betus_20260907T201252Z,2026_NFL_W16_WAS_MIN,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:35Z,betus,-2.5,-110,-110,,,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_NE_NYJ_draftkings_20260907T201252Z,2026_NFL_W16_NE_NYJ,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:33Z,draftkings,6.5,-110,-110,225.0,-278.0,40.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_SF_KC_draftkings_20260907T201252Z,2026_NFL_W16_SF_KC,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:33Z,draftkings,-3.0,-102,-118,-162.0,136.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_SF_KC_betus_20260907T201252Z,2026_NFL_W16_SF_KC,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:35Z,betus,-2.5,-120,100,,,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_JAX_DAL_draftkings_20260907T201252Z,2026_NFL_W16_JAX_DAL,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:33Z,draftkings,-3.0,-102,-118,-162.0,136.0,51.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_NYG_DET_draftkings_20260907T201252Z,2026_NFL_W16_NYG_DET,2026-09-07T20:12:52.967739+00:00,2026-09-07T20:12:33Z,draftkings,-4.5,-110,-110,-205.0,170.0,49.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_HOU_PHI_draftkings_20260907T212903Z,2026_NFL_W16_HOU_PHI,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:34Z,draftkings,-2.5,-108,-112,-135.0,114.0,37.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_HOU_PHI_fanduel_20260907T212903Z,2026_NFL_W16_HOU_PHI,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:29:02Z,fanduel,-2.5,-105,-115,-132.0,112.0,38.5,-104,-118,,,,,,,True,,,odds_api,free
2026_NFL_W16_GB_CHI_draftkings_20260907T212903Z,2026_NFL_W16_GB_CHI,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:34Z,draftkings,-1.5,-105,-115,-118.0,-102.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_GB_CHI_fanduel_20260907T212903Z,2026_NFL_W16_GB_CHI,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:29:02Z,fanduel,-1.5,-105,-115,-118.0,100.0,47.5,-115,-105,,,,,,,True,,,odds_api,free
2026_NFL_W16_BUF_DEN_draftkings_20260907T212903Z,2026_NFL_W16_BUF_DEN,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:34Z,draftkings,1.5,-105,-115,110.0,-130.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_BUF_DEN_fanduel_20260907T212903Z,2026_NFL_W16_BUF_DEN,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:29:02Z,fanduel,1.5,-105,-115,112.0,-132.0,46.5,-115,-105,,,,,,,True,,,odds_api,free
2026_NFL_W16_LAR_SEA_draftkings_20260907T212903Z,2026_NFL_W16_LAR_SEA,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:34Z,draftkings,-1.5,-115,-105,-130.0,110.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_LAR_SEA_fanduel_20260907T212903Z,2026_NFL_W16_LAR_SEA,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:29:02Z,fanduel,1.5,-115,-105,100.0,-118.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_ARI_NO_draftkings_20260907T212903Z,2026_NFL_W16_ARI_NO,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:34Z,draftkings,-5.5,-110,-110,-250.0,205.0,44.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_ARI_NO_betus_20260907T212903Z,2026_NFL_W16_ARI_NO,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:33Z,betus,-5.5,-110,-110,,,44.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_TB_ATL_draftkings_20260907T212903Z,2026_NFL_W16_TB_ATL,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:34Z,draftkings,1.5,-110,-110,105.0,-125.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CLE_BAL_draftkings_20260907T212903Z,2026_NFL_W16_CLE_BAL,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:34Z,draftkings,-10.0,-110,-110,-425.0,330.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CLE_BAL_betus_20260907T212903Z,2026_NFL_W16_CLE_BAL,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:33Z,betus,-9.5,-110,-110,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CAR_PIT_draftkings_20260907T212903Z,2026_NFL_W16_CAR_PIT,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:34Z,draftkings,-3.5,-110,-110,-192.0,160.0,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CAR_PIT_betus_20260907T212903Z,2026_NFL_W16_CAR_PIT,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:33Z,betus,-3.5,-110,-110,,,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CIN_IND_draftkings_20260907T212903Z,2026_NFL_W16_CIN_IND,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:34Z,draftkings,1.5,-110,-110,105.0,-125.0,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CIN_IND_betus_20260907T212903Z,2026_NFL_W16_CIN_IND,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:33Z,betus,1.5,-110,-110,,,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_TEN_LV_draftkings_20260907T212903Z,2026_NFL_W16_TEN_LV,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:34Z,draftkings,-1.5,-110,-110,-125.0,105.0,42.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_LAC_MIA_draftkings_20260907T212903Z,2026_NFL_W16_LAC_MIA,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:34Z,draftkings,7.0,-108,-112,285.0,-360.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_WAS_MIN_draftkings_20260907T212903Z,2026_NFL_W16_WAS_MIN,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:34Z,draftkings,-2.5,-110,-110,-135.0,114.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_WAS_MIN_betus_20260907T212903Z,2026_NFL_W16_WAS_MIN,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:33Z,betus,-2.5,-110,-110,,,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_NE_NYJ_draftkings_20260907T212903Z,2026_NFL_W16_NE_NYJ,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:34Z,draftkings,6.5,-110,-110,220.0,-270.0,40.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_SF_KC_draftkings_20260907T212903Z,2026_NFL_W16_SF_KC,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:34Z,draftkings,-3.0,-102,-118,-162.0,136.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_SF_KC_betus_20260907T212903Z,2026_NFL_W16_SF_KC,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:33Z,betus,-2.5,-120,100,,,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_JAX_DAL_draftkings_20260907T212903Z,2026_NFL_W16_JAX_DAL,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:34Z,draftkings,-3.0,-102,-118,-162.0,136.0,51.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_NYG_DET_draftkings_20260907T212903Z,2026_NFL_W16_NYG_DET,2026-09-07T21:29:03.685436+00:00,2026-09-07T21:28:34Z,draftkings,-4.5,-110,-110,-218.0,180.0,49.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_HOU_PHI_draftkings_20260907T221249Z,2026_NFL_W16_HOU_PHI,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:10:16Z,draftkings,-2.5,-108,-112,-135.0,114.0,37.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_HOU_PHI_fanduel_20260907T221249Z,2026_NFL_W16_HOU_PHI,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:12:40Z,fanduel,-2.5,-105,-115,-132.0,112.0,38.5,-104,-118,,,,,,,True,,,odds_api,free
2026_NFL_W16_GB_CHI_draftkings_20260907T221249Z,2026_NFL_W16_GB_CHI,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:10:16Z,draftkings,-1.5,-105,-115,-118.0,-102.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_GB_CHI_fanduel_20260907T221249Z,2026_NFL_W16_GB_CHI,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:12:40Z,fanduel,-1.5,-105,-115,-118.0,100.0,47.5,-115,-105,,,,,,,True,,,odds_api,free
2026_NFL_W16_BUF_DEN_draftkings_20260907T221249Z,2026_NFL_W16_BUF_DEN,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:10:16Z,draftkings,1.5,-105,-115,110.0,-130.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_BUF_DEN_fanduel_20260907T221249Z,2026_NFL_W16_BUF_DEN,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:12:40Z,fanduel,1.5,-105,-115,112.0,-132.0,46.5,-115,-105,,,,,,,True,,,odds_api,free
2026_NFL_W16_LAR_SEA_draftkings_20260907T221249Z,2026_NFL_W16_LAR_SEA,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:10:16Z,draftkings,-1.5,-115,-105,-130.0,110.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_LAR_SEA_fanduel_20260907T221249Z,2026_NFL_W16_LAR_SEA,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:12:40Z,fanduel,1.5,-115,-105,100.0,-118.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_ARI_NO_draftkings_20260907T221249Z,2026_NFL_W16_ARI_NO,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:10:16Z,draftkings,-5.5,-110,-110,-250.0,205.0,44.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_ARI_NO_betus_20260907T221249Z,2026_NFL_W16_ARI_NO,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:12:40Z,betus,-5.5,-110,-110,,,44.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_TB_ATL_draftkings_20260907T221249Z,2026_NFL_W16_TB_ATL,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:10:16Z,draftkings,1.5,-110,-110,105.0,-125.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CLE_BAL_draftkings_20260907T221249Z,2026_NFL_W16_CLE_BAL,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:10:16Z,draftkings,-10.0,-110,-110,-425.0,330.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CLE_BAL_betus_20260907T221249Z,2026_NFL_W16_CLE_BAL,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:12:40Z,betus,-9.5,-110,-110,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CAR_PIT_draftkings_20260907T221249Z,2026_NFL_W16_CAR_PIT,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:10:16Z,draftkings,-3.5,-110,-110,-192.0,160.0,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CAR_PIT_betus_20260907T221249Z,2026_NFL_W16_CAR_PIT,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:12:40Z,betus,-3.5,-110,-110,,,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CIN_IND_draftkings_20260907T221249Z,2026_NFL_W16_CIN_IND,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:10:16Z,draftkings,1.5,-110,-110,105.0,-125.0,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CIN_IND_betus_20260907T221249Z,2026_NFL_W16_CIN_IND,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:12:40Z,betus,1.5,-110,-110,,,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_TEN_LV_draftkings_20260907T221249Z,2026_NFL_W16_TEN_LV,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:10:16Z,draftkings,-1.5,-110,-110,-125.0,105.0,42.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_LAC_MIA_draftkings_20260907T221249Z,2026_NFL_W16_LAC_MIA,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:10:16Z,draftkings,7.0,-108,-112,285.0,-360.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_WAS_MIN_draftkings_20260907T221249Z,2026_NFL_W16_WAS_MIN,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:10:16Z,draftkings,-2.5,-110,-110,-135.0,114.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_WAS_MIN_betus_20260907T221249Z,2026_NFL_W16_WAS_MIN,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:12:40Z,betus,-2.5,-110,-110,,,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_NE_NYJ_draftkings_20260907T221249Z,2026_NFL_W16_NE_NYJ,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:10:16Z,draftkings,6.5,-110,-110,220.0,-270.0,40.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_SF_KC_draftkings_20260907T221249Z,2026_NFL_W16_SF_KC,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:10:16Z,draftkings,-3.0,-102,-118,-162.0,136.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_SF_KC_betus_20260907T221249Z,2026_NFL_W16_SF_KC,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:12:40Z,betus,-2.5,-120,100,,,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_JAX_DAL_draftkings_20260907T221249Z,2026_NFL_W16_JAX_DAL,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:10:16Z,draftkings,-3.0,-102,-118,-162.0,136.0,51.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_NYG_DET_draftkings_20260907T221249Z,2026_NFL_W16_NYG_DET,2026-09-07T22:12:49.839233+00:00,2026-09-07T22:10:16Z,draftkings,-4.5,-110,-110,-205.0,170.0,49.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_HOU_PHI_draftkings_20260907T230510Z,2026_NFL_W16_HOU_PHI,2026-09-07T23:05:10.258637+00:00,2026-09-07T23:04:12Z,draftkings,-2.5,-108,-112,-135.0,114.0,37.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_HOU_PHI_fanduel_20260907T230510Z,2026_NFL_W16_HOU_PHI,2026-09-07T23:05:10.258637+00:00,2026-09-07T23:04:54Z,fanduel,-2.5,-105,-115,-132.0,112.0,38.5,-104,-118,,,,,,,True,,,odds_api,free
2026_NFL_W16_GB_CHI_draftkings_20260907T230510Z,2026_NFL_W16_GB_CHI,2026-09-07T23:05:10.258637+00:00,2026-09-07T23:04:12Z,draftkings,-1.5,-105,-115,-118.0,-102.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_GB_CHI_fanduel_20260907T230510Z,2026_NFL_W16_GB_CHI,2026-09-07T23:05:10.258637+00:00,2026-09-07T23:04:54Z,fanduel,-1.5,-105,-115,-118.0,100.0,47.5,-115,-105,,,,,,,True,,,odds_api,free
2026_NFL_W16_BUF_DEN_draftkings_20260907T230510Z,2026_NFL_W16_BUF_DEN,2026-09-07T23:05:10.258637+00:00,2026-09-07T23:04:12Z,draftkings,1.5,-105,-115,110.0,-130.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_BUF_DEN_fanduel_20260907T230510Z,2026_NFL_W16_BUF_DEN,2026-09-07T23:05:10.258637+00:00,2026-09-07T23:04:54Z,fanduel,1.5,-105,-115,112.0,-132.0,46.5,-115,-105,,,,,,,True,,,odds_api,free
2026_NFL_W16_LAR_SEA_draftkings_20260907T230510Z,2026_NFL_W16_LAR_SEA,2026-09-07T23:05:10.258637+00:00,2026-09-07T23:04:12Z,draftkings,-1.5,-115,-105,-130.0,110.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_LAR_SEA_fanduel_20260907T230510Z,2026_NFL_W16_LAR_SEA,2026-09-07T23:05:10.258637+00:00,2026-09-07T23:04:54Z,fanduel,1.5,-115,-105,100.0,-118.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_ARI_NO_draftkings_20260907T230510Z,2026_NFL_W16_ARI_NO,2026-09-07T23:05:10.258637+00:00,2026-09-07T23:04:12Z,draftkings,-5.5,-110,-110,-250.0,205.0,44.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_ARI_NO_betus_20260907T230510Z,2026_NFL_W16_ARI_NO,2026-09-07T23:05:10.258637+00:00,2026-09-07T23:04:11Z,betus,-5.5,-110,-110,,,44.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_TB_ATL_draftkings_20260907T230510Z,2026_NFL_W16_TB_ATL,2026-09-07T23:05:10.258637+00:00,2026-09-07T23:04:12Z,draftkings,1.5,-110,-110,105.0,-125.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CLE_BAL_draftkings_20260907T230510Z,2026_NFL_W16_CLE_BAL,2026-09-07T23:05:10.258637+00:00,2026-09-07T23:04:12Z,draftkings,-10.0,-110,-110,-425.0,330.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CLE_BAL_betus_20260907T230510Z,2026_NFL_W16_CLE_BAL,2026-09-07T23:05:10.258637+00:00,2026-09-07T23:04:11Z,betus,-9.5,-110,-110,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CAR_PIT_draftkings_20260907T230510Z,2026_NFL_W16_CAR_PIT,2026-09-07T23:05:10.258637+00:00,2026-09-07T23:04:12Z,draftkings,-3.5,-110,-110,-192.0,160.0,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CAR_PIT_betus_20260907T230510Z,2026_NFL_W16_CAR_PIT,2026-09-07T23:05:10.258637+00:00,2026-09-07T23:04:11Z,betus,-3.5,-110,-110,,,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CIN_IND_draftkings_20260907T230510Z,2026_NFL_W16_CIN_IND,2026-09-07T23:05:10.258637+00:00,2026-09-07T23:04:12Z,draftkings,1.5,-110,-110,105.0,-125.0,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CIN_IND_betus_20260907T230510Z,2026_NFL_W16_CIN_IND,2026-09-07T23:05:10.258637+00:00,2026-09-07T23:04:11Z,betus,1.5,-110,-110,,,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_TEN_LV_draftkings_20260907T230510Z,2026_NFL_W16_TEN_LV,2026-09-07T23:05:10.258637+00:00,2026-09-07T23:04:12Z,draftkings,-1.5,-110,-110,-125.0,105.0,42.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_LAC_MIA_draftkings_20260907T230510Z,2026_NFL_W16_LAC_MIA,2026-09-07T23:05:10.258637+00:00,2026-09-07T23:04:12Z,draftkings,7.0,-108,-112,285.0,-360.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_WAS_MIN_draftkings_20260907T230510Z,2026_NFL_W16_WAS_MIN,2026-09-07T23:05:10.258637+00:00,2026-09-07T23:04:12Z,draftkings,-2.5,-110,-110,-135.0,114.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_WAS_MIN_betus_20260907T230510Z,2026_NFL_W16_WAS_MIN,2026-09-07T23:05:10.258637+00:00,2026-09-07T23:04:11Z,betus,-2.5,-110,-110,,,46.5,-110,-110,,,,,,,True,,,odds_api,free
